gen_key,bus_id_origen,bus_name_origen,nombre_geosadi,carrier,pg_mw,pt_mw,stat,lat,lon,geo_match,match_type,bus_conexion500kv,bus_conexion500kv_name,n_saltos,camino
8604-1,8604,ISBATV01,ING.STA.BARBARA,diesel,16.2,16.2,1,-27.4648388586264,-65.6537413047174,exacto,sin_conexion,,,-1,
8607-1,8607,BANDDI01,BANDERA DISTRIB,diesel,30.0,32.0,1,-28.8749679218321,-62.2801321228991,exacto,bfs,8302.0,MQUEMADO_132kV,8,BANDDI01 -> BANDERA -> BANDERA -> ANATUYA -> S.CORRAL -> QUIMILI -> CAMPOGALLO -> COPO -> MQUEMADO
8608-1,8608,CAIMDI13,CAIMANCITO,diesel,18.0,18.32,1,-23.733133011879,-64.615130057706,exacto,bfs,8300.0,JUANCITO_132kV,4,CAIMDI13 -> CAIMANCI -> LIBERTADOR -> SPED.JUJ -> JUANCITO
8608-2,8608,CAIMDI13,CAIMANCITO,diesel,18.0,18.32,1,-23.733133011879,-64.615130057706,exacto,bfs,8300.0,JUANCITO_132kV,4,CAIMDI13 -> CAIMANCI -> LIBERTADOR -> SPED.JUJ -> JUANCITO
8608-3,8608,CAIMDI13,CAIMANCITO,diesel,18.0,18.32,1,-23.733133011879,-64.615130057706,exacto,bfs,8300.0,JUANCITO_132kV,4,CAIMDI13 -> CAIMANCI -> LIBERTADOR -> SPED.JUJ -> JUANCITO
8610-4,8610,CAIMDI45,CAIMANCITO,diesel,18.0,18.32,0,-23.733133011879,-64.615130057706,exacto,bfs,8300.0,JUANCITO_132kV,4,CAIMDI45 -> CAIMANCI -> LIBERTADOR -> SPED.JUJ -> JUANCITO
8610-5,8610,CAIMDI45,CAIMANCITO,diesel,18.0,18.32,0,-23.733133011879,-64.615130057706,exacto,bfs,8300.0,JUANCITO_132kV,4,CAIMDI45 -> CAIMANCI -> LIBERTADOR -> SPED.JUJ -> JUANCITO
8611-1,8611,TUCUTG01,C.T. TUCUMAN,ccgt,130.0,144.2,1,-26.9973386892291,-65.1680802259216,exacto,manual,8214.0,BRACHO_132kV_1,-1,
8612-2,8612,TUCUTG02,C.T. TUCUMAN,ccgt,100.0,144.2,1,-26.9973386892291,-65.1680802259216,exacto,manual,8214.0,BRACHO_132kV_1,-1,
8613-3,8613,TUCUTV01,C.T. TUCUMAN,ccgt,120.0,158.6,1,-26.9973386892291,-65.1680802259216,exacto,manual,8214.0,BRACHO_132kV_1,-1,
8614-2,8614,SMTUTG02,S.M. DE TUCUMAN,ccgt,110.0,118.0,1,-26.9934191038086,-65.1684229503588,exacto,directo,8614.0,BRACHO_15.7kV_1,0,
8615-3,8615,SMTUTV01,S.M. DE TUCUMAN,ccgt,130.0,151.5,1,-26.9934191038086,-65.1684229503588,exacto,directo,8615.0,BRACHO_15.7kV_2,0,
8616-3,8616,INDETG03,INDEPENDENCIA,ocgt,49.0,49.76,1,-26.8667943339913,-65.2230193951289,exacto,bfs,8232.0,BRACHO_132kV_3,2,INDETG03 -> INDEPEN1 -> BRACHO2
8617-1,8617,INTADI01,INTA CATAM ENAR,diesel,4.5,7.0,1,-28.4735996500038,-65.7276223806683,exacto,bfs,8292.0,RECREO_132kV,5,INTADI01 -> CATA.TER -> CATAMARC -> PICATA -> EM S.MARTIN -> RECREO
8618-1,8618,PICADI01,P.IND.CAT ENARS,diesel,14.0,15.0,1,-28.5337823334879,-65.8001164816902,exacto,bfs,8292.0,RECREO_132kV,5,PICADI01 -> CAT.SEC1 -> CATAMARC -> PICATA -> EM S.MARTIN -> RECREO
8619-1,8619,TERVDI01,TEREVINTOS ENAR,diesel,6.0,8.0,0,-28.4286585839265,-65.7875500263126,exacto,bfs,8292.0,RECREO_132kV,5,TERVDI01 -> CATA.TER -> CATAMARC -> PICATA -> EM S.MARTIN -> RECREO
8620-4,8620,INDETG04,INDEPENDENCIA,ocgt,50.0,52.0,1,-26.8667943339913,-65.2230193951289,exacto,bfs,8232.0,BRACHO_132kV_3,2,INDETG04 -> INDEPEN1 -> BRACHO2
8621-1,8621,CAFADI01,P.S. Cafayate,diesel,0.0,4.8,0,-26.0325876431052,-65.9179475960047,exacto,bfs,8120.0,COBOS_345kV,9,CAFADI01 -> CAFAYATE -> CAFAYATE -> PS_CAFAYATE -> P.GRANDE -> TRANCAS -> NOGALES -> METAN -> COBOS -> COBOS
8622-1,8622,TANDTG01,TERMOANDES,ocgt,180.0,229.0,1,-24.743796015074,-65.0519013955329,exacto,bfs,8120.0,COBOS_345kV,1,TANDTG01 -> COBOS
8623-2,8623,TANDTG02,TERMOANDES,ocgt,180.0,229.0,1,-24.743796015074,-65.0519013955329,exacto,bfs,8120.0,COBOS_345kV,1,TANDTG02 -> COBOS
8624-1,8624,TANDTV01,TERMOANDES,ocgt,180.0,229.0,1,-24.743796015074,-65.0519013955329,exacto,bfs,8120.0,COBOS_345kV,1,TANDTV01 -> COBOS
8625-24,8625,LRIOTG24,LA RIOJA,ocgt,47.0,50.0,1,-29.3826955442639,-66.8339708762549,exacto,bfs,8271.0,RIOJASUR_132kV,2,LRIOTG24 -> RIOJA NORTE -> RIOJASUR
8626-1,8626,LPUNFV,P.S. La Puna,solar,87.0,101.25,1,-24.1441479335802,-66.9015625155976,exacto,bfs,8120.0,COBOS_345kV,6,LPUNFV -> PUNA33_01 -> ALTI133_02 -> ALT133_05 -> LA PUNA -> ALTIPLANO -> COBOS
8627-1,8627,ALT1FV,P.S. ALTIPLANO I,solar,87.0,101.25,1,-24.1513060172588,-66.9013309356741,exacto,bfs,8120.0,COBOS_345kV,6,ALT1FV -> ALTI133_03 -> ALTI133_01 -> ALT133_04 -> LA PUNA -> ALTIPLANO -> COBOS
8628-1,8628,LOMAFV01,P.S. LAS LOMAS,solar,25.92,32.4,1,-29.6000000000999,-67.4128999996352,exacto,bfs,8271.0,RIOJASUR_132kV,4,LOMAFV01 -> NONOGAS. -> NONOGSTA -> EMPIQUETE63 -> RIOJASUR
8629-1,8629,LRIOFV01,P.S. 360 ENERGY LA RIOJA,solar,53.336,66.67,1,-29.3047779998048,-67.420562000436,exacto,bfs,8271.0,RIOJASUR_132kV,3,LRIOFV01 -> PS_NONOGASTA -> EMPIQUETE63 -> RIOJASUR
8630-1,8630,CADIHI12,CADILLAL,hydro,6.0,6.0,1,-26.6200499828204,-65.1868321877552,exacto,bfs,8120.0,COBOS_345kV,6,CADIHI12 -> CADILLAL -> TUCUNOR2 -> NOGALES -> METAN -> COBOS -> COBOS
8630-2,8630,CADIHI12,CADILLAL,hydro,6.0,6.0,1,-26.6200499828204,-65.1868321877552,exacto,bfs,8120.0,COBOS_345kV,6,CADIHI12 -> CADILLAL -> TUCUNOR2 -> NOGALES -> METAN -> COBOS -> COBOS
8631-1,8631,CCORHI01,CABRA CORRAL,hydro,30.0,33.0,1,-25.2719800358499,-65.3299990926839,exacto,bfs,8120.0,COBOS_345kV,5,CCORHI01 -> C.CORRAL -> S.AGUSTI -> SALTAEST -> COBOS -> COBOS
8632-2,8632,CCORHI02,CABRA CORRAL,hydro,30.0,33.0,1,-25.2719800358499,-65.3299990926839,exacto,bfs,8120.0,COBOS_345kV,5,CCORHI02 -> C.CORRAL -> S.AGUSTI -> SALTAEST -> COBOS -> COBOS
8633-3,8633,CCORHI03,CABRA CORRAL,hydro,30.0,33.0,0,-25.2719800358499,-65.3299990926839,exacto,bfs,8120.0,COBOS_345kV,5,CCORHI03 -> C.CORRAL -> S.AGUSTI -> SALTAEST -> COBOS -> COBOS
8634-1,8634,TUNAHI01,EL TUNAL,hydro,5.0,5.0,1,-25.2270322365484,-64.4764305161553,exacto,bfs,8120.0,COBOS_345kV,5,TUNAHI01 -> EL TUNAL -> GALPON -> METAN -> COBOS -> COBOS
8635-2,8635,TUNAHI02,EL TUNAL,hydro,5.0,5.0,1,-25.2270322365484,-64.4764305161553,exacto,bfs,8120.0,COBOS_345kV,5,TUNAHI02 -> EL TUNAL -> GALPON -> METAN -> COBOS -> COBOS
8637-1,8637,BRCHTG01,C.T BRACHO,ocgt,230.0,268.0,1,-26.996969422201,-65.1704805749185,exacto,directo,8637.0,BRACHO_15.8kV,0,
8638-1,8638,CAU1FV01,P.S. CAUCHARI 1,solar,95.0,116.97,1,-24.1056963717901,-66.707843462106,exacto,manual,8120.0,COBOS_345kV,-1,
8639-2,8639,CAU2FV01,P.S. CAUCHARI 2,solar,95.0,116.97,1,-24.0971093490172,-66.7132736072911,exacto,manual,8120.0,COBOS_345kV,-1,
8640-3,8640,CAU3FV01,P.S. CAUCHARI 3,solar,95.0,116.97,1,-24.0862082258289,-66.7196400222692,exacto,manual,8120.0,COBOS_345kV,-1,
8641-1,8641,ESCAHI01,ESCABA,hydro,8.0,8.0,1,-27.6371807725745,-65.7476240305245,exacto,bfs,8232.0,BRACHO_132kV_3,7,ESCAHI01 -> ESCABA -> AGUILARE -> A.VERDE -> V.QUINTE -> A.BLANCA -> INDEPEN1 -> BRACHO2
8642-2,8642,ESCAHI02,ESCABA,hydro,6.0,8.0,1,-27.6371807725745,-65.7476240305245,exacto,bfs,8232.0,BRACHO_132kV_3,7,ESCAHI02 -> ESCABA -> AGUILARE -> A.VERDE -> V.QUINTE -> A.BLANCA -> INDEPEN1 -> BRACHO2
8643-3,8643,ESCAHI03,ESCABA,hydro,5.0,8.0,1,-27.6371807725745,-65.7476240305245,exacto,bfs,8232.0,BRACHO_132kV_3,7,ESCAHI03 -> ESCABA -> AGUILARE -> A.VERDE -> V.QUINTE -> A.BLANCA -> INDEPEN1 -> BRACHO2
8644-1,8644,FRIATG01,FRIAS,ocgt,47.0,64.9,1,-28.6071696564545,-65.1226269167987,exacto,bfs,8292.0,RECREO_132kV,2,FRIATG01 -> FRIAS -> RECREO
8645-1,8645,AR21EO01,P.E. ARAUCO II (ETAPA 1 Y 2),wind,52.5,105.0,1,-28.7132513746512,-66.7053853649426,exacto,bfs,8271.0,RIOJASUR_132kV,4,AR21EO01 -> ARA233_12 -> ARA233_01 -> ARAUCO_2 -> RIOJASUR
8648-2,8648,CITRDI02,C.T. CITRUSVIL,biogas,1.9,2.0,1,-26.8524501527523,-65.1358881506176,exacto,bfs,8230.0,BRACHO_132kV_2,3,CITRDI02 -> CEV.POZO -> CEV.POZO -> BRACHO1
8649-2,8649,AR22EO01,P.E. ARAUCO II (ETAPAS 3 Y 4),wind,49.7,99.4,1,-28.7382157101868,-66.715631439939,exacto,bfs,8271.0,RIOJASUR_132kV,4,AR22EO01 -> ARA233_22 -> ARA233_02 -> ARAUCO_2 -> RIOJASUR
8651-1,8651,GUEMTV11,GUEMES,steam,60.0,63.0,0,-24.6892695420557,-65.0417211059442,exacto,bfs,8300.0,JUANCITO_132kV,2,GUEMTV11 -> GUEMES -> JUANCITO
8652-2,8652,GUEMTV12,GUEMES,steam,60.0,63.0,0,-24.6892695420557,-65.0417211059442,exacto,bfs,8300.0,JUANCITO_132kV,2,GUEMTV12 -> GUEMES -> JUANCITO
8653-3,8653,GUEMTV13,GUEMES,steam,25.0,135.0,0,-24.6892695420557,-65.0417211059442,exacto,bfs,8300.0,JUANCITO_132kV,2,GUEMTV13 -> GUEMES -> JUANCITO
8654-1,8654,GUEMTG01,GUEMES,ocgt,40.0,110.0,0,-24.6892695420557,-65.0417211059442,exacto,bfs,8300.0,JUANCITO_132kV,2,GUEMTG01 -> GUEMES -> JUANCITO
8655-1,8655,CAFAFV,P.S. Cafayate,solar,32.0,40.0,1,-26.0325876431052,-65.9179475960047,exacto,bfs,8120.0,COBOS_345kV,9,CAFAFV -> PS_CAFA_1 -> PS_CAFA33_1 -> PS_CAFAYATE -> P.GRANDE -> TRANCAS -> NOGALES -> METAN -> COBOS -> COBOS
8656-2,8656,ARAUEO,P.E. ARAUCO,wind,12.6,25.2,1,-28.7019386326617,-66.7520404731893,exacto,bfs,8271.0,RIOJASUR_132kV,4,ARAUEO -> ARAU33_1 -> ARAUCO_1 -> RIOJA NORTE -> RIOJASUR
8657-1,8657,LRISDI01,L.RIOJA SUR ENA,diesel,13.0,13.8,0,-29.4388323694183,-66.8335365900415,exacto,bfs,8271.0,RIOJASUR_132kV,4,LRISDI01 -> CDSUR -> RIOJ.TER -> RIOJA NORTE -> RIOJASUR
8658-1,8658,ARAUEO,P.E. ARAUCO,wind,12.6,25.2,1,-28.7019386326617,-66.7520404731893,exacto,bfs,8271.0,RIOJASUR_132kV,4,ARAUEO -> ARAU33_1 -> ARAUCO_1 -> RIOJA NORTE -> RIOJASUR
8660-1,8660,LRIOTG13,LA RIOJA,ocgt,10.0,16.0,0,-29.3826955442639,-66.8339708762549,exacto,bfs,8271.0,RIOJASUR_132kV,2,LRIOTG13 -> RIOJA NORTE -> RIOJASUR
8660-2,8660,LRIOTG13,LA RIOJA,ocgt,10.0,15.0,0,-29.3826955442639,-66.8339708762549,exacto,bfs,8271.0,RIOJASUR_132kV,2,LRIOTG13 -> RIOJA NORTE -> RIOJASUR
8660-3,8660,LRIOTG13,LA RIOJA,ocgt,10.0,16.0,0,-29.3826955442639,-66.8339708762549,exacto,bfs,8271.0,RIOJASUR_132kV,2,LRIOTG13 -> RIOJA NORTE -> RIOJASUR
8661-G,8661,INDEVG,INDEPENDENCIA,ocgt,10.0,10.0,0,-26.8667943339913,-65.2230193951289,exacto,bfs,8232.0,BRACHO_132kV_3,2,INDEVG -> INDEPEN1 -> BRACHO2
8663-1,8663,PIQIDI01,PIQUIRENDA,ocgt,30.0,31.19,1,-22.3499709440038,-63.7666549022019,exacto,bfs,8300.0,JUANCITO_132kV,9,PIQIDI01 -> PIQUIREN -> TARTAGAL -> TARTAGAL -> S.HACHADA -> PICHANAL -> CAIMANCI -> LIBERTADOR -> SPED.JUJ -> JUANCITO
8664-4,8664,INDETV14,INDEPENDENCIA,steam,0.0,25.0,0,-26.8667943339913,-65.2230193951289,exacto,bfs,8232.0,BRACHO_132kV_3,2,INDETV14 -> INDEPEN1 -> BRACHO2
8665-5,8665,INDETV15,INDEPENDENCIA,steam,0.0,25.0,0,-26.8667943339913,-65.2230193951289,exacto,bfs,8232.0,BRACHO_132kV_3,2,INDETV15 -> INDEPEN1 -> BRACHO2
8666-1,8666,TINZFV01,P.S.F.V TINOGASTA TOZZI,solar,8.0,10.0,1,-28.0877902116489,-67.5310360749548,exacto,bfs,8232.0,BRACHO_132kV_3,10,TINZFV01 -> TINO.TOZZI -> TINOG33_01 -> TINOGAST -> BELEN -> ANDALGAL -> ACONQUIJ -> V.QUINTE -> A.BLANCA -> INDEPEN1 -> BRACHO2
8667-1,8667,LMADHI01,LOS MADERAS,hydro,12.0,15.0,1,-24.4441987194953,-65.2197364982408,exacto,bfs,8300.0,JUANCITO_132kV,3,LMADHI01 -> MADERAS -> GUEMES -> JUANCITO
8668-3,8668,ARAUEO,P.E. ARAUCO,wind,12.6,25.2,0,-28.7019386326617,-66.7520404731893,exacto,bfs,8271.0,RIOJASUR_132kV,4,ARAUEO -> ARAU33_2 -> ARAUCO_1 -> RIOJA NORTE -> RIOJASUR
8669-2,8669,LMADHI02,LOS MADERAS,hydro,12.0,15.0,0,-24.4441987194953,-65.2197364982408,exacto,bfs,8300.0,JUANCITO_132kV,3,LMADHI02 -> MADERAS -> GUEMES -> JUANCITO
8670-4,8670,ARAUEO,P.E. ARAUCO,wind,12.6,25.2,0,-28.7019386326617,-66.7520404731893,exacto,bfs,8271.0,RIOJASUR_132kV,4,ARAUEO -> ARAU33_2 -> ARAUCO_1 -> RIOJA NORTE -> RIOJASUR
8671-1,8671,LEDE.TV01,LEDESMA,ocgt,15.0,34.1,1,-23.8271582496535,-64.7933588753118,exacto,bfs,8300.0,JUANCITO_132kV,5,LEDE.TV01 -> LEDE3301 -> LIBER33_01 -> LIBERTADOR -> SPED.JUJ -> JUANCITO
8672-2,8672,LEDE.TV02,LEDESMA,ocgt,8.0,16.4,1,-23.8271582496535,-64.7933588753118,exacto,bfs,8300.0,JUANCITO_132kV,4,LEDE.TV02 -> LIBER33_01 -> LIBERTADOR -> SPED.JUJ -> JUANCITO
8673-1,8673,LIBEDI01,LIB. SAN MARTIN,diesel,2.0,28.0,1,-23.8224617300248,-64.7842728205342,exacto,bfs,8300.0,JUANCITO_132kV,4,LIBEDI01 -> LIBER13_01 -> LIBERTADOR -> SPED.JUJ -> JUANCITO
8674-1,8674,TIN2FV01,P.S. TINOGASTA II,solar,5.6,7.0,1,-28.0385145509057,-67.553833190949,exacto,bfs,8232.0,BRACHO_132kV_3,10,TIN2FV01 -> TINOGFV_02 -> TINOG13_02 -> TINOGAST -> BELEN -> ANDALGAL -> ACONQUIJ -> V.QUINTE -> A.BLANCA -> INDEPEN1 -> BRACHO2
8675-1,8675,TINOFV01,P.S. Tinogasta,solar,14.08,17.6,1,-28.0355099474261,-67.5516325642914,exacto,bfs,8232.0,BRACHO_132kV_3,10,TINOFV01 -> TINOGFV_01 -> TINOG33_02 -> TINOGAST -> BELEN -> ANDALGAL -> ACONQUIJ -> V.QUINTE -> A.BLANCA -> INDEPEN1 -> BRACHO2
8676-1,8676,NONOFV01,P.S. Nonogasta,solar,28.0,35.0,1,-29.3305060513132,-67.4243887245599,exacto,sin_conexion,,,-1,
8677-2,8677,CAFAFV,P.S. Cafayate,solar,32.0,40.0,1,-26.0325876431052,-65.9179475960047,exacto,bfs,8120.0,COBOS_345kV,9,CAFAFV -> PS_CAFA_2 -> PS_CAFA33_1 -> PS_CAFAYATE -> P.GRANDE -> TRANCAS -> NOGALES -> METAN -> COBOS -> COBOS
8678-1,8678,SAUJFV01,P.S. Saujil,solar,18.0,22.5,1,-28.16553773298,-66.2245658628242,exacto,bfs,8232.0,BRACHO_132kV_3,9,SAUJFV01 -> SAUJ33_02 -> SAUJ33_01 -> SAUJIL -> ANDALGAL -> ACONQUIJ -> V.QUINTE -> A.BLANCA -> INDEPEN1 -> BRACHO2
8680-1,8680,RHONHI12,RIO HONDO,hydro,7.5,8.0,1,-27.5233347233188,-64.8858384222054,exacto,bfs,8313.0,SANTIAGO_132kV,4,RHONHI12 -> R.HONDO -> SGO.OEST -> PI SGO OESTE -> SANTIAGO
8680-2,8680,RHONHI12,RIO HONDO,hydro,7.5,8.0,1,-27.5233347233188,-64.8858384222054,exacto,bfs,8313.0,SANTIAGO_132kV,4,RHONHI12 -> R.HONDO -> SGO.OEST -> PI SGO OESTE -> SANTIAGO
8681-1,8681,PVIEHI01,PUEBLO VIEJO,hydro,8.0,8.0,1,-27.1448816637577,-65.7520104090531,exacto,bfs,8232.0,BRACHO_132kV_3,5,PVIEHI01 -> P.VIEJO -> V.QUINTE -> A.BLANCA -> INDEPEN1 -> BRACHO2
8682-2,8682,PVIEHI02,PUEBLO VIEJO,hydro,6.0,8.0,1,-27.1448816637577,-65.7520104090531,exacto,bfs,8232.0,BRACHO_132kV_3,5,PVIEHI02 -> P.VIEJO -> V.QUINTE -> A.BLANCA -> INDEPEN1 -> BRACHO2
8683-1,8683,CHLEDI01,CHILECITO ENARS,diesel,12.0,13.41,0,-29.1572516726266,-67.5074087929814,exacto,bfs,8271.0,RIOJASUR_132kV,6,CHLEDI01 -> CHILECIT -> CHILECIT -> NONOGAS. -> NONOGSTA -> EMPIQUETE63 -> RIOJASUR
8685-1,8685,ORADDI01,ORAN ENARSA,diesel,10.0,15.0,1,-23.1351672741503,-64.2992618436591,exacto,bfs,8300.0,JUANCITO_132kV,8,ORADDI01 -> ORA.TER -> ORAN -> TABACAL -> PICHANAL -> CAIMANCI -> LIBERTADOR -> SPED.JUJ -> JUANCITO
8686-1,8686,TABATV01,SMARTIN TABACAL,VG_revisar,30.0,36.08,1,-23.2537605225301,-64.2410968152658,exacto,bfs,8300.0,JUANCITO_132kV,6,TABATV01 -> TABACAL -> PICHANAL -> CAIMANCI -> LIBERTADOR -> SPED.JUJ -> JUANCITO
8687-1,8687,INDETG01,INDEPENDENCIA,ocgt,60.0,64.9,0,-26.8667943339913,-65.2230193951289,exacto,bfs,8232.0,BRACHO_132kV_3,2,INDETG01 -> INDEPEN2 -> BRACHO2
8688-2,8688,INDETG02,INDEPENDENCIA,ocgt,60.0,64.9,1,-26.8667943339913,-65.2230193951289,exacto,bfs,8232.0,BRACHO_132kV_3,2,INDETG02 -> INDEPEN2 -> BRACHO2
8691-1,8691,RREYHI12,RIO REYES,hydro,3.0,4.0,1,-24.1694839121528,-65.4916348834431,exacto,bfs,8300.0,JUANCITO_132kV,6,RREYHI12 -> REYES -> JUJUYSUR -> JUJUYSUR -> JUJUYEST -> PALPALA -> JUANCITO
8691-2,8691,RREYHI12,RIO REYES,hydro,3.5,4.0,1,-24.1694839121528,-65.4916348834431,exacto,bfs,8300.0,JUANCITO_132kV,6,RREYHI12 -> REYES -> JUJUYSUR -> JUJUYSUR -> JUJUYEST -> PALPALA -> JUANCITO
8692-1,8692,ANATDI01,AÑATUYA,diesel,17.0,19.2,1,-28.4456196879981,-62.8553327595992,exacto,bfs,8302.0,MQUEMADO_132kV,7,ANATDI01 -> ANATUYA -> ANATUYA -> S.CORRAL -> QUIMILI -> CAMPOGALLO -> COPO -> MQUEMADO
8693-1,8693,ANATDI02,AÑATUYA,diesel,15.0,15.68,1,-28.4456196879981,-62.8553327595992,exacto,bfs,8302.0,MQUEMADO_132kV,7,ANATDI02 -> ANATUYA -> ANATUYA -> S.CORRAL -> QUIMILI -> CAMPOGALLO -> COPO -> MQUEMADO
8694-1,8694,FIAMFV01,P.S. FIAMBALA,solar,8.8,11.0,1,-27.7394444397091,-67.6422222200794,exacto,bfs,8232.0,BRACHO_132kV_3,12,FIAMFV01 -> FIAMFV_02 -> FIAMFV_01 -> FIAM33 -> FIAMBALA -> TINOGAST -> BELEN -> ANDALGAL -> ACONQUIJ -> V.QUINTE -> A.BLANCA -> INDEPEN1 -> BRACHO2
8695-1,8695,TINODI01,TINOGASTA ENARS,diesel,15.0,16.08,1,-28.0484120315899,-67.566314780003,exacto,bfs,8232.0,BRACHO_132kV_3,9,TINODI01 -> TINOG13_01 -> TINOGAST -> BELEN -> ANDALGAL -> ACONQUIJ -> V.QUINTE -> A.BLANCA -> INDEPEN1 -> BRACHO2
8697-1,8697,LEDE.TV03,LEDESMA,ocgt,40.0,40.0,0,-23.8271582496535,-64.7933588753118,exacto,bfs,8300.0,JUANCITO_132kV,4,LEDE.TV03 -> LIBER33_01 -> LIBERTADOR -> SPED.JUJ -> JUANCITO
8698-1,8698,LRI3FV01,P.S. 360 ENERGY LA RIOJA III,solar,17.6,22.0,1,-29.3198816800954,-67.4247310955636,exacto,sin_conexion,,,-1,
8699-1,8699,LRI2FV,P.S. 360 ENERGY LA RIOJA II,solar,16.0,20.0,1,-29.3200384202369,-67.4231237498611,exacto,bfs,8271.0,RIOJASUR_132kV,5,LRI2FV -> LRI2FV_33 -> NONOGASTA_33 -> PS_NONOGASTA -> EMPIQUETE63 -> RIOJASUR
8900-1,8900,BRCHTV01,C.T BRACHO,steam,200.0,216.8,1,-26.996969422201,-65.1704805749185,exacto,directo,8900.0,BRACHO_18kV,0,
8901-1,8901,LLANFV01,Parque de los Llanos (MATER),solar,16.0,20.0,1,-30.2960000003997,-66.3140000003996,exacto,bfs,8271.0,RIOJASUR_132kV,6,LLANFV01 -> LLANO33_01 -> CHAM33_01 -> CHAMICAL -> PATQUIA -> EMPIQUETE63 -> RIOJASUR
8902-2,8902,LEALTV02,C.T. COGENERACI N INGENIO LEALES,biomass,4.0,5.0,1,-27.0740667363907,-65.228879865913,exacto,sin_conexion,,,-1,
8917-1,8917,SMARFV01,CH SAN MARTIN,solar,281.6,352.0,1,-33.0450137848582,-68.9218160120992,exacto,bfs,8292.0,RECREO_132kV,5,SMARFV01 -> PSSMAR33_02 -> PSSMAR33_01 -> PSS.MAR -> EM S.MARTIN -> RECREO
8956-1,8956,CITRDI01,C.T. CITRUSVIL,diesel,1.9,2.0,1,-26.8524501527523,-65.1358881506176,exacto,bfs,8230.0,BRACHO_132kV_2,3,CITRDI01 -> CEV.POZO -> CEV.POZO -> BRACHO1
8957-1,8957,LEALTV01,C.T. COGENERACI N INGENIO LEALES,biomass,4.0,7.0,1,-27.0740667363907,-65.228879865913,exacto,bfs,8230.0,BRACHO_132kV_2,2,LEALTV01 -> BRAC33_01 -> BRACHO1
